Time 0T1NLcPm 0T1NUcPm 0T1PRcPm n0T1NLcPm n0T1NUcPm n0T1PRcPm 0T1NLcNm 0T1NUcNm 0T1PRcNm n0T1NLcNm n0T1NUcNm n0T1PRcNm 0T2NLcPm 0T2NUcPm 0T2PRcPm n0T2NLcPm n0T2NUcPm n0T2PRcPm 0T2NLcNm 0T2NUcNm 0T2PRcNm n0T2NLcNm n0T2NUcNm n0T2PRcNm 
-262.00000	 12.34580	 18.57217	 15.98958	 18.74807	 17.29133	 17.84146	 18.75679	 18.41165	 18.89603	 17.70195	 19.14609	 18.60225	 15.42641	 17.62633	 17.93892	 13.84203	 14.28702	 18.56240	 17.03560	 18.25067	 16.39531	 17.48634	 17.29089	 16.50688	
-261.00000	 12.33417	 18.57275	 15.95268	 18.72976	 17.28585	 17.82847	 18.69737	 18.39905	 18.90083	 17.74416	 19.12673	 18.55422	 15.41999	 17.58864	 17.89699	 13.89105	 14.24713	 18.57423	 17.01190	 18.21777	 16.36442	 17.48325	 17.28092	 16.49790	
-260.00000	 12.32379	 18.57370	 15.91625	 18.71109	 17.28051	 17.81543	 18.63880	 18.38661	 18.90467	 17.78500	 19.10764	 18.50604	 15.41392	 17.55076	 17.85439	 13.94146	 14.20740	 18.58645	 16.98765	 18.18469	 16.33489	 17.48032	 17.27087	 16.48886	
-259.00000	 12.31472	 18.57503	 15.88028	 18.69205	 17.27530	 17.80235	 18.58116	 18.37431	 18.90755	 17.82445	 19.08877	 18.45777	 15.40821	 17.51273	 17.81115	 13.99319	 14.16787	 18.59902	 16.96287	 18.15143	 16.30675	 17.47754	 17.26073	 16.47974	
-258.00000	 12.30705	 18.57672	 15.84480	 18.67264	 17.27023	 17.78924	 18.52450	 18.36210	 18.90946	 17.86250	 19.07009	 18.40945	 15.40289	 17.47460	 17.76730	 14.04616	 14.12858	 18.61193	 16.93759	 18.11803	 16.28004	 17.47491	 17.25050	 16.47053	
-257.00000	 12.30084	 18.57878	 15.80981	 18.65287	 17.26528	 17.77610	 18.46889	 18.34994	 18.91040	 17.89912	 19.05156	 18.36114	 15.39798	 17.43639	 17.72286	 14.10031	 14.08957	 18.62512	 16.91184	 18.08451	 16.25478	 17.47240	 17.24014	 16.46122	
-256.00000	 12.29615	 18.58119	 15.77532	 18.63272	 17.26043	 17.76294	 18.41438	 18.33779	 18.91038	 17.93432	 19.03313	 18.31288	 15.39351	 17.39814	 17.67787	 14.15554	 14.05088	 18.63857	 16.88564	 18.05089	 16.23100	 17.47001	 17.22965	 16.45178	
-255.00000	 12.29304	 18.58395	 15.74134	 18.61221	 17.25569	 17.74976	 18.36103	 18.32559	 18.90940	 17.96808	 19.01477	 18.26474	 15.38950	 17.35988	 17.63237	 14.21178	 14.01253	 18.65222	 16.85904	 18.01718	 16.20871	 17.46773	 17.21901	 16.44222	
-254.00000	 12.29157	 18.58704	 15.70787	 18.59133	 17.25103	 17.73656	 18.30887	 18.31332	 18.90747	 18.00039	 18.99642	 18.21676	 15.38598	 17.32165	 17.58639	 14.26893	 13.97455	 18.66605	 16.83206	 17.98341	 16.18794	 17.46555	 17.20821	 16.43252	
-253.00000	 12.29180	 18.59047	 15.67494	 18.57009	 17.24645	 17.72336	 18.25796	 18.30092	 18.90460	 18.03126	 18.97804	 18.16900	 15.38297	 17.28348	 17.53996	 14.32690	 13.93700	 18.68001	 16.80474	 17.94960	 16.16870	 17.46345	 17.19723	 16.42267	
-252.00000	 12.29377	 18.59421	 15.64256	 18.54849	 17.24195	 17.71015	 18.20833	 18.28835	 18.90079	 18.06069	 18.95960	 18.12151	 15.38049	 17.24539	 17.49313	 14.38558	 13.89988	 18.69406	 16.77713	 17.91575	 16.15098	 17.46142	 17.18606	 16.41266	
-251.00000	 12.29753	 18.59825	 15.61074	 18.52654	 17.23749	 17.69693	 18.15999	 18.27558	 18.89606	 18.08867	 18.94105	 18.07435	 15.37857	 17.20743	 17.44593	 14.44488	 13.86323	 18.70814	 16.74926	 17.88190	 16.13481	 17.45946	 17.17469	 16.40248	
-250.00000	 12.30313	 18.60259	 15.57949	 18.50423	 17.23309	 17.68372	 18.11299	 18.26255	 18.89043	 18.11523	 18.92235	 18.02756	 15.37723	 17.16962	 17.39840	 14.50469	 13.82709	 18.72221	 16.72118	 17.84806	 16.12016	 17.45755	 17.16311	 16.39212	
