9.926	8.266	5.35	5.495	10.949	6.285	3.528	2.92	4.35	2.852	1.129	7.356	9.64	7.022	4.338	1.627	1.4	2.563	4.8	5.304	5.998	5.35	5.539	2.62	3.084	3.131	2.835	7.752	8.557	3.678	10.958	11.061	8.614	4.931	5.078	7.255	12.902	20.065	6.809	13.309	12.864	2.835	17.841	9.538	5.575	7.495	16.187	8.477	9.325	3.665	4.505	1.771
2.747	5.049	5.883	2.279	3.528	4.259	3.873	4.235	4.406	3.86	3.328	5.173	6.62	1.213	4.676	4.881	10.398	2.146	6.246	2.169	1.565	3.131	6.432	7.846	2.92	2.92	6.62	2.657	5.396	6.439	8.134	3.936	3.923	4.45	2.146	2.563	3.898	6.167	3.796	1.291	5.627	4.676	4.505	1.469	1.565	1.129	4.591	4.516	1.93	5.495	2.364	3.458
6.693	16.508	5.705	4.779	4.569	3.744	3.328	6.773	6.508	6.47	1.085	4.612	6.285	5.899	8.272	3.528	5.539	7.188	7.323	6.355	4.98	2.835	4.97	6.316	7.085	4.728	6.079	4.83	4.612	5.79	5.378	3.328	6.802	5.799	4.559	6.895	4.779	1.98	4.717	5.513	7.396	3.328	4.165	2.657	5.957	9.564	4.395	5.557	4.505	2.146	2.887	2.852
2.258	5.883	2.384	3.86	3.084	4.282	2.711	5.982	9.192	3.611	5.486	1.627	5.965	3.052	3.43	7.262	2.835	3.744	6.737	2.384	6.477	9.112	3.358	3.084	4.293	3.178	2.029	4.559	3.731	5.627	3.57	3.254	3.003	2.657	3.1	3.542	1.852	2.364	3.472	1.627	4.505	4.748	2.279	4.483	6.378	5.816	10.99	5.35	5.998	3.019	4.45	8.212
1.98	3.923	2.279	2.675	1.799	3.678	8.056	5.267	5.267	6.324	3.528	2.852	0.99	3.178	1.502	4.45	2.657	6.199	6.159	5.486	2.582	3.314	3.084	2.887	1.904	3.923	6.047	2.675	4.022	3.665	5.126	2.675	4.717	0.828	3.254	1.657	1.291	5.267	2.258	1.852	2.582	2.937	2.053	2.169	2.747	2.029	2.279	1.657	1.085	2.146	1.502	2.258
4.881	4.717	5.583	7.242	3.936	5.441	1.213	3.997	2.279	4.461	5.773	4.35	3.997	6.545	3.43	1.904	4.921	4.591	6.262	7.624	4.35	3.997	3.77	5.068	3.314	3.387	5.405	4.591	2.563	2.524	1.129	3.208	1.085	5.192	6.47	7.521	5.068	3.731	3.284	3.084	3.284	10.082	2.747	4.82	5.211	4.559	3.239	5.164	4.676	3.923	8.372	3.678
6.62	4.316	6.86	3.611	9.009	4.717	2.053	11.405	5.441	5.916	6.363	6.98	16.706	5.557	4.8	9.004	3.501	5.982	5.539	2.485	3.96	5.068	5.192	2.937	4.142	4.118	2.582	1.627	2.747	1.328	2.279	2.937	4.293	1.93	1.799	2.053	1.904	1.627	1.799	2.887	5.097	9.091	6.401	11.003	6.432	8.177	4.82	4.293	7.783	6.657	13.087	11.245
7.508	8.949	12.652	8.534	5.832	15.956	10.337	8.183	10.769	4.717	6.143	10.375	5.899	15.087	12.158	15.123	15.226	14.585	9.736	3.314	4.058	11.559	13.165	12.86	7.015	6.477	6.752	6.664	7.323	4.338	3.284	2.675	2.053	5.286	4.45	9.351	14.221	9.975	9.635	2.582	5.575	7.442	6.159	9.251	8.894	16.797	6.207	8.534	8.955	7.276	7.714	16.735
5.583	6.394	4.395	3.936	7.908	6.355	3.611	2.279	6.98	3.178	7.84	5.396	6.737	6.664	3.86	5.097	3.472	6.802	4.046	7.624	2.524	2.146	4.85	3.611	4.931	2.835	3.638	1.904	5.019	2.279	2.675	3.985	2.364	2.747	3.809	4.98	3.131	0.99	2.053	2.384	4.516	8.031	5.874	4.372	5.468	6.324	3.86	2.169	8.506	12.074	13.368	8.001
1.129	1.93	1.799	2.279	1.085	2.887	1.93	2.485	3.528	2.169	2.937	0.443	1.799	1.291	4.82	2.146	4.293	3.873	0.886	2.852	1.291	2.214	3.019	1.93	2.364	1.502	2.711	1.213	1.771	4.8	1.93	7.429	2.852	2.835	2.169	1.129	2.485	2.053	5.097	3.923	3.731	3.387	2.053	1.085	1.4	1.93	1.4	1.129	3.458	1.904	2.711	2.169
8.092	10.299	10.37	7.194	3.542	15.171	6.401	7.939	9.325	8.177	3.638	7.363	3.254	6.316	4.779	9.377	10.184	9.251	9.304	4.106	7.871	9.272	10.618	12.118	12.004	6.737	15.345	4.83	2.675	13.798	12.652	13.161	10.696	8.442	5.116	10.492	10.631	12.445	10.087	11.848	5.858	7.688	6.34	4.046	5.662	5.957	14.629	12.61	12.374	4.623	3.997	9.965
4.106	3.084	0.828	1.213	1.213	6.657	1.502	0.828	3.131	5	2.146	2.169	3.284	3.239	2.92	3.328	2.364	2.279	3.57	4.35	2.029	2.465	2.675	1.904	3.597	5.731	2.1	4.118	1.085	2.835	2.835	6.316	3.86	1.469	4.118	9.251	4.591	2.835	4.696	2.214	2.852	5	10.464	4.901	6.766	2.169	2.675	1.291	2.97	2.384	4.779	1.715
5.601	2.563	7.085	2.322	7.908	4.569	7.188	4.282	4.058	2.258	5.359	6.515	3.328	8.733	5.799	2.852	3.254	3.528	4.118	3.314	7.376	3.178	6.737	6.439	3.472	2.711	3.597	2.425	4.046	4.505	2.364	4.623	2.563	4.569	4.282	2.384	2.675	2.053	6.119	4.779	4.201	5.286	7.618	3.387	6.143	1.565	2.8	2.279	1.502	3.084	6.103	4.85
12.057	9.128	7.527	4.921	9.155	6.987	10.664	10.99	13.63	6.455	5.982	11.41	8.938	7.89	3.796	7.057	7.091	6.845	12.883	6.693	4.82	5.748	7.746	8.649	11.232	10.009	4.748	4.901	5.832	11.427	6.439	8.586	7.036	5.332	5.583	3.744	6.909	7.022	10.014	13.55	7.194	5.468	7.343	8.789	6.737	4.779	1.129	4.644	2.675	3.86	3.923	3.208
2.384	2.747	4.85	12.358	5.982	3.665	4.931	6.874	5.019	11.427	8.756	11.935	4.224	7.701	3.873	4.372	5.049	4.046	6.316	6.493	5.267	5.359	5.618	7.057	3.665	7.809	5.258	8.563	14.669	10.539	4.8	11.707	12.477	12.921	17.04	6.355	9.766	7.262	5.941	10.37	5.982	9.965	13.798	6.701	7.119	4.97	8.212	7.846	10.914	5.773	6.401	7.84
8.631	6.079	8.922	3.77	7.389	6.039	6.895	7.553	7.921	3.131	6.394	12.378	5.468	10.455	2.97	4.612	9.66	5.575	5.832	3.86	5.67	3.796	5.924	5.396	6.545	6.079	4.83	1.771	2.258	4.98	5.078	5.313	4.293	8.977	4.046	3.387	5.304	19.217	9.419	10.882	4.282	5.53	4.717	10.121	4.748	11.21	18.962	10.034	5.713	12.394	8.242	10.441
9.009	3.997	22.541	13.376	6.006	14.894	9.341	11.341	14.048	11.757	9.246	10.136	4.717	11.388	18.594	8.5	13.837	10.673	8.828	8.872	8.705	10.17	12.179	17.711	13.957	9.926	4.623	6.909	8.733	5.068	9.304	4.676	3.936	3.528	5.267	8.716	15.786	9.004	9.02	5.378	8.477	4.406	6.316	8.563	6.079	5.644	6.693	5.396	7.329	5.982	12.287	7.16
2.92	2.563	3.678	3.052	4.058	2.747	2.1	4.516	2.887	3.923	4.516	4.165	2.675	3.314	3.597	4.921	3.162	2.582	2.1	3.239	3.638	3.284	2.8	3.542	2.747	4.45	6.006	6.47	5.116	2.92	5.799	6.006	2.563	4.559	9.33	3.162	2.214	4.293	4.165	1.291	5.832	2.563	2.384	2.364	2.053	1.771	6.664	4.8	3.528	3.003	1.129	4.046
4.365	4.813	1.61	2.469	4.187	4	1.872	3.557	4.502	4.485	1.61	2.56	3.024	2.947	1.61	2.208	3.765	3.492	6.625	3.074	3.074	3.219	5.424	1.831	1.408	4.187	1.235	3.845	2.208	1.61	1.61	3.962	1.408	0.552	3.535	5.135	2.029	0.676	3.557	3.765	0.552	1.033	4.038	7.387	4.132	2.029	5.751	1.104	0	3.336	6.21	2.407
3.254	3.284	5.359	5.097	2.8	6.605	1.502	3.923	3.003	3.019	3.162	5.832	3.898	3.458	3.019	3.387	2.146	5.211	5.539	6.316	3.162	2.146	1.799	2.747	2.852	1.502	3.162	3.923	4.901	4.8	3.77	4.98	2.835	2.053	3.084	1.771	1.328	4.505	3.284	1.771	4.106	6.394	5.164	2.465	1.904	1.904	4.612	2.465	3.731	5.126	5.965	7.194
8.074	11.332	20.975	11.039	12.279	9.558	10.742	14.595	13.601	9.564	11.21	14.575	7.982	7.56	7.329	15.107	9.118	12.691	7.939	10.37	9.558	6.103	11.534	9.876	6.802	10.251	2.657	7.605	6.355	4.224	5.957	4.293	5.841	6.838	7.276	8.242	16.344	3.936	6.455	7.592	5.495	11.149	11.21	11.474	4.461	14.193	10.37	8.195	9.262	5.662	7.022	3.528
6.246	3.458	3.328	4.235	3.254	3.084	1.502	3.387	3.084	2.146	3.611	2.711	1.904	2.279	4.779	4.106	3.328	3.611	5.267	3.731	3.528	4.395	1.085	1.328	4.98	2.146	1.291	1.291	1.213	0.828	0.99	0.886	1.129	0.886	0.443	3.873	6.079	1.469	0.542	1.291	0.7	3.501	1.93	7.521	11.665	3.239	4.022	1.799	6.455	9.686	7.877	12.386
2.31	2.53	3.962	1.952	2.947	2.208	2.676	2.53	2.375	3.845	3.641	3.845	1.104	3.557	5.12	3.196	2.676	3.865	7.64	3.904	3.845	2.815	3.196	5.562	7.759	4.277	4.733	3.426	5.424	2.469	4.57	5.562	9.131	4.038	1.033	3.024	3.557	4.829	3.336	4.502	3.662	5.31	3.196	5.63	3.845	1.235	8.703	5.353	4.502	3.148	4.132	5.281
3.401	0.828	3.019	1.085	3.084	3.254	4.516	3.57	3.528	1.328	3.019	2.146	1.085	3.542	4.118	4.559	3.254	3.923	2.582	2.465	2.146	4.395	3.796	3.611	3.472	2.563	4.395	3.665	1.129	6.143	4.623	4.106	4.559	3.084	3.328	2.053	2.835	4.282	5.627	3.528	2.675	2.887	3.542	4.612	2.582	5.35	4.505	10.71	4.696	4.293	1.291	3.665
4.505	5.883	3.358	7.624	7.939	3.542	1.502	7.84	6.047	2.675	2.364	2.887	2.053	3.254	1.904	1.502	6.223	3.003	2.279	4.338	1.469	5.378	4.779	4.395	4.316	2.279	3.796	2.563	5.313	3.705	1.771	2.384	5.79	2.053	4.748	3.611	2.279	4.046	2.279	3.003	2.852	1.291	3.328	2.146	4.569	5.601	2.835	1.771	2.711	2.675	1.852	2.279
12.414	8.66	7.777	6.987	6.207	5.957	12.473	4.516	13.897	4.177	8.254	5.468	2.582	4.395	4.901	8.5	7.586	8.756	3.358	9.325	2.1	4.165	5.078	4.35	7.429	4.97	2.364	3.542	1.799	0.99	1.98	2.425	3.239	1.213	3.084	4.177	2.1	2.524	2.675	5.359	2.675	2.258	4.395	2.675	2.169	1.129	6.238	3.809	2.364	3.528	1.657	2.169
11.935	6.455	14.575	5.575	11.504	8.266	9.741	7.908	5.627	4.118	6.508	5.267	10.131	3.809	5.662	3.131	5.916	4.046	7.656	4.82	6.642	7.495	4.676	4.046	11.28	5.116	3.997	6.664	9.686	9.031	10.492	11.083	7.255	10.604	11.765	6.159	12.017	7.521	7.783	10.557	5.998	9.409	10.585	1.129	11.976	14.262	4.516	7.495	7.521	1.771	10.548	3.401
6.98	4.395	3.731	4.282	5.029	3.744	4.559	7.05	11.341	6.363	1.93	4.428	8.025	4.35	3.314	2.485	10.063	4.931	8.001	5.126	4.881	5.916	6.127	3.611	5.019	6.508	8.867	4.35	6.006	2.364	4.118	7.05	7.714	3.809	6.657	7.16	4.516	5.304	4.881	3.387	5.67	8.699	8.36	2.485	8.839	8.442	3.873	3.611	8.783	3.254	5.45	4.022
3.748	8.874	7.431	8.874	6.183	9.801	8.929	5.63	10.587	7.298	2.061	5.081	5.63	9.514	4.316	6.592	8.65	2.62	7.024	13.443	4.884	3.748	5.145	11.812	3.43	12.045	3.183	3.477	3.57	4.537	0.99	0.99	4.537	1.143	3.477	1.512	1.512	1.715	9.616	6.365	4.001	3.025	1.143	0.99	0.99	7.497	23.199	24.029	4.465	5.453	3.57	9.41
9.455	7.153	1.799	6.285	8.062	1.565	5.858	8.772	5.116	4.461	5.468	7.995	7.05	7.815	3.528	5.211	9.786	9.101	4.779	7.827	4.118	7.777	9.429	8.982	6.079	6.159	5.67	5.998	4.35	5.539	7.429	6.455	7.222	3.665	4.779	4.612	7.323	6.664	8.212	10.37	5.164	4.259	3.638	6.355	4.537	8.614	6.693	6.119	4.696	5.441	7.119	4.022
0.99	1.512	2.492	3.43	1.512	3.57	3.43	2.858	5.513	2.858	4.679	4.679	5.081	5.239	0.572	3.183	3.57	1.715	3.025	1.143	2.061	5.968	2.061	2.492	4.537	1.98	4.316	3.748	1.98	6.931	2.492	4.001	2.061	2.287	2.287	0.572	4.001	3.183	1.143	1.98	4.001	4.465	2.858	4.316	8.631	7.431	7.562	4.465	1.143	6.023	4.122	2.287
1.512	2.061	3.43	5.968	7.733	6.931	5.453	1.512	2.492	4.316	2.97	2.62	5.941	3.477	4.316	2.061	3.43	1.715	1.98	0.572	10.861	2.858	6.183	0.99	1.715	1.143	4.316	1.715	1.512	4.122	1.512	3.183	1.715	3.43	5.968	3.43	3.183	3.477	0.99	1.512	2.287	1.143	0.99	3.57	1.143	0.572	2.492	1.143	3.96	5.63	5.453	0.99
6.023	4.316	7.298	3.025	6.05	2.061	0.572	3.57	3.025	3.57	3.57	2.287	3.025	2.492	1.715	6.739	3.96	0.572	0.572	9.718	2.061	6.023	1.98	1.98	8.064	6.931	0.572	0.572	1.143	2.061	2.287	2.62	3.96	3.183	3.43	1.512	2.858	5.513	5.145	6.288	7.298	0	1.512	5.453	7.431	8.984	3.025	11.475	16.006	6.954	0.99	11.418
0	2.8	3.501	7.001	1.4	5.601	0	1.4	2.8	3.501	0.7	9.801	9.801	10.502	4.901	4.201	0	3.501	0.7	2.1	3.501	12.602	4.901	2.8	2.1	5.601	2.1	7.001	3.501	7.001	1.4	4.201	8.401	2.1	6.301	10.502	2.8	2.1	4.201	1.4	0.7	5.601	6.301	2.8	2.1	0	1.4	2.8	2.1	2.1	0.7	1.4
7.001	2.8	5.601	3.501	3.501	6.301	3.501	2.1	0.7	2.8	1.4	5.601	10.502	6.301	7.701	8.401	4.201	4.201	9.801	3.501	2.1	0	4.201	7.701	0.7	4.201	9.101	0.7	4.901	5.601	6.301	7.701	7.701	4.901	8.401	2.1	1.4	2.8	2.1	0	4.201	11.202	9.101	3.501	2.8	2.8	2.8	4.201	0.7	3.501	0	1.4
6.016	7.77	7.253	6.314	8.758	4.001	6.183	4.072	4.072	9.851	10.242	4.679	7.453	9.231	9.847	8.906	11.242	5.301	8.264	4.455	11.561	10.396	7.157	11.375	6.536	5.176	4.74	3.66	0.808	4.884	5.423	7.775	6.417	4.455	5.623	3.835	5.385	8.401	4.74	5.794	3.908	8.323	4.876	6.812	4.609	0.808	5.505	7.248	3.66	1.715	3.43	3.17
10.679	1.512	3.025	3.748	3.57	17.721	12.458	14.359	14.596	0.572	14.697	9.2	12.537	7.733	12.167	8.421	11.245	2.492	4.884	7.431	13.719	20.056	28.719	2.492	5.081	11.418	19.661	8.303	36.149	13.185	14.862	40.546	2.492	8.575	4.983	0.99	13.073	4.122	4.884	3.025	5.145	9.718	11.245	2.061	4.537	4.537	7.475	8.104	3.183	3.477	10.587	1.512
3.997	3.796	2.852	3.731	5.359	4.35	1.657	3.178	2.258	4.106	2.384	4.224	3.162	3.997	6.246	2.747	4.282	7.105	2.465	1.98	1.852	4.461	2.852	2.279	3.052	4.165	1.771	5.396	4.35	4.461	2.146	1.469	0.828	2.279	3.528	2.657	2.8	4.676	2.364	1.085	1.328	3.084	3.401	4.591	7.022	3.328	1.291	1.469	2.524	7.296	5.116	3.86
2.582	1.627	1.771	2.835	2.887	1.98	4.461	1.715	3.542	2.765	4.106	2.62	4.338	3.239	3.809	3.898	2.852	4.461	4.118	3.873	3.809	1.904	0.99	3.284	3.401	1.4	0.542	1.129	1.129	0.542	0.828	0.542	0.542	0.443	0.542	2.029	1.657	2.029	1.129	1.291	0.443	2.146	2.1	4.516	3.178	4.282	2.425	4.931	2.146	2.8	2.485	3.1
3.254	5.126	3.328	7.902	7.429	5.304	8.867	6.737	3.131	7.765	4.676	5.756	3.358	4.316	3.77	6.063	1.852	5.799	7.296	3.239	3.997	4.106	1.771	6.394	7.746	5.304	3.254	3.501	4.118	1.291	6.285	2.563	3.1	2.322	4.046	6.079	6.701	1.799	2.937	4.696	5.35	5.53	0.99	16.29	16.473	9.736	6.53	6.895	6.515	8.195	20.538	6.508
2.169	3.358	5.097	1.657	3.898	2.465	2.62	4.118	5.841	4.106	2.747	2.563	4.118	2.747	2.765	5.049	2.97	7.877	5.019	3.208	3.809	7.16	4.165	1.771	5.359	3.936	8.062	1.129	11.852	7.624	12.783	4.728	9.584	8.699	4.97	0.99	7.995	3.528	6.545	4.676	8.116	10.755	2.053	2.364	4.728	10.469	7.389	5.396	4.921	1.904	2.258	1.502
8.5	5.53	3.796	5.049	4.559	5.799	7.669	9.786	8.477	7.752	6.98	6.59	5.748	4.106	2.937	4.83	5.79	7.84	10.945	11.873	4.046	6.664	5.441	2.053	3.744	5.332	14.726	3.1	15.152	6.809	2.675	4.98	2.657	5.173	5.832	13.346	9.766	9.564	12.239	4.559	5.029	9.403	4.85	14.541	11.976	5.468	5.832	6.378	3.528	5.019	2.053	7.815
3.328	3.923	3.611	8.603	2.747	4.338	1.904	5.405	9.861	4.282	6.432	7.521	5.627	8.177	6.627	10.351	3.873	6.701	4.259	5.618	3.898	9.074	7.105	2.582	4.717	9.037	5.486	3.985	2.657	8.301	6.079	2.92	2.62	2.279	6.324	3.458	4.338	2.711	6.657	2.053	2.279	7.422	3.284	4.8	4.8	4.8	5.029	5.267	6.737	4.82	3.314	1.565
1.291	3.835	3.985	2.675	2.364	2.146	1.085	2.029	2.053	3.86	1.627	3.019	2.937	2.146	0.828	2.485	2.524	1.904	1.627	0.828	4.224	1.657	2.485	1.502	5.126	3.284	2.563	1.852	2.524	3.019	3.611	1.129	3.084	2.524	1.502	1.98	2.053	2.384	1.565	2.582	1.98	1.771	2.852	0.542	2.852	2.053	2.279	1.502	1.129	2.258	1.904	1.502
7.085	2.62	3.019	4.293	4.406	5.965	5.731	4.177	3.1	1.291	4.779	5.998	3.387	2.258	2.053	3.358	3.387	3.328	3.084	4.98	3.665	3.873	5.965	4.282	3.387	3.528	9.599	2.053	8.575	7.356	7.72	2.364	6.159	7.022	10.905	3.678	1.799	3.611	5.35	6.363	5	4.85	3.084	3.1	5.53	5.019	8.183	5.286	3.898	3.387	1.904	2.258
5.019	5.211	5.486	3.997	8.062	5.705	3.178	6.063	6.199	8.856	8.506	5.423	4.293	6.455	4.612	6.039	9.198	8.448	10.351	6.006	13.309	9.272	8.413	9.429	11.765	11.431	9.112	7.701	3.358	7.777	7.902	4.779	5.35	5.068	9.208	1.904	3.401	9.46	4.372	5.832	10.455	5.965	4.98	3.665	5.858	5.899	9.224	11.298	11.66	8.688	7.126	7.022
16.248	9.192	5.883	7.746	5.068	1.799	4.644	4.282	7.618	5.078	2.524	4.177	3.542	1.852	5.173	4.921	4.559	4.461	8.839	2.465	3.638	5.258	7.54	8.442	3.542	9.435	2.279	6.59	7.939	3.873	4.921	6.766	6.98	2.937	5.883	4.676	4.881	5.748	2.747	6.285	5.713	2.852	4.717	5.019	2.1	5.575	4.118	6.657	2.146	3.638	2.582	2.563
